ID	ndens	temp	phi	nedens	heat	cool
178	1.00000e+02	3.16228e+03	1.000e+05	5.82000e+00	1.57690e-22	1.17950e-21
179	3.16228e+02	3.16228e+03	1.000e+05	1.03000e+01	5.12470e-22	1.36550e-20
180	1.00000e+03	3.16228e+03	1.000e+05	1.81000e+01	1.64900e-21	1.31430e-19
181	3.16228e+03	3.16228e+03	1.000e+05	3.11000e+01	5.27990e-21	9.64460e-19
182	1.00000e+04	3.16228e+03	1.000e+05	5.19000e+01	1.68580e-20	5.05890e-18
183	3.16228e+04	3.16228e+03	1.000e+05	8.42000e+01	5.36580e-20	1.87300e-17
184	1.00000e+05	3.16228e+03	1.000e+05	1.44000e+02	1.70210e-19	4.32930e-17
185	3.16228e+05	3.16228e+03	1.000e+05	2.60000e+02	5.38320e-19	8.41710e-17
186	1.00000e+06	3.16228e+03	1.000e+05	4.59000e+02	1.69450e-18	2.45500e-16
187	3.16228e+06	3.16228e+03	1.000e+05	8.03000e+02	5.30940e-18	1.55080e-15
188	1.00000e+07	3.16228e+03	1.000e+05	1.43000e+03	1.66940e-17	1.19670e-14
189	3.16228e+07	3.16228e+03	1.000e+05	2.53000e+03	5.26680e-17	6.49010e-14
190	1.00000e+08	3.16228e+03	1.000e+05	4.38000e+03	1.66340e-16	2.81750e-13
191	3.16228e+08	3.16228e+03	1.000e+05	7.32000e+03	5.25040e-16	1.07960e-12
192	1.00000e+09	3.16228e+03	1.000e+05	1.15000e+04	1.65800e-15	3.79980e-12
193	3.16228e+09	3.16228e+03	1.000e+05	1.63000e+04	5.24710e-15	1.27710e-11
194	1.00000e+10	3.16228e+03	1.000e+05	1.22000e+04	1.66850e-14	4.22490e-11
195	3.16228e+10	3.16228e+03	1.000e+05	2.34000e+04	5.32030e-14	1.40050e-10
196	1.00000e+11	3.16228e+03	1.000e+05	5.41000e+04	1.72140e-13	4.82880e-10
197	3.16228e+11	3.16228e+03	1.000e+05	1.34000e+05	5.79040e-13	1.83560e-09
198	1.00000e+12	3.16228e+03	1.000e+05	3.10000e+05	2.08460e-12	8.40780e-09
199	1.00000e-04	3.16228e+03	1.000e+06	1.10000e-04	2.14690e-30	5.06740e-33
200	3.16228e-04	3.16228e+03	1.000e+06	3.46000e-04	7.16000e-30	4.84520e-32
201	1.00000e-03	3.16228e+03	1.000e+06	1.09000e-03	2.63560e-29	4.56400e-31
202	3.16228e-03	3.16228e+03	1.000e+06	3.46000e-03	1.20400e-28	4.14000e-30
203	1.00000e-02	3.16228e+03	1.000e+06	1.09000e-02	7.48300e-28	3.46680e-29
204	3.16228e-02	3.16228e+03	1.000e+06	3.42000e-02	5.95460e-27	2.79250e-28
205	1.00000e-01	3.16228e+03	1.000e+06	1.05000e-01	5.23140e-26	2.44550e-27
206	3.16228e-01	3.16228e+03	1.000e+06	3.12000e-01	4.44900e-25	2.16020e-26
207	1.00000e+00	3.16228e+03	1.000e+06	8.52000e-01	3.28320e-24	1.70640e-25
208	3.16228e+00	3.16228e+03	1.000e+06	2.08000e+00	1.95330e-23	1.14930e-24
209	1.00000e+01	3.16228e+03	1.000e+06	4.56000e+00	9.33190e-23	7.09090e-24
210	3.16228e+01	3.16228e+03	1.000e+06	9.16000e+00	3.77970e-22	5.24260e-23
211	1.00000e+02	3.16228e+03	1.000e+06	1.75000e+01	1.37900e-21	5.52440e-22
212	3.16228e+02	3.16228e+03	1.000e+06	3.22000e+01	4.73230e-21	6.58500e-21
213	1.00000e+03	3.16228e+03	1.000e+06	5.82000e+01	1.56880e-20	6.97090e-20
214	3.16228e+03	3.16228e+03	1.000e+06	1.03000e+02	5.10280e-20	5.83160e-19
215	1.00000e+04	3.16228e+03	1.000e+06	1.81000e+02	1.64320e-19	3.67020e-18
216	3.16228e+04	3.16228e+03	1.000e+06	3.11000e+02	5.26480e-19	1.74790e-17
217	1.00000e+05	3.16228e+03	1.000e+06	5.30000e+02	1.68210e-18	5.93780e-17
218	3.16228e+05	3.16228e+03	1.000e+06	9.13000e+02	5.36180e-18	1.48320e-16
219	1.00000e+06	3.16228e+03	1.000e+06	1.58000e+03	1.70330e-17	3.58630e-16
220	3.16228e+06	3.16228e+03	1.000e+06	2.73000e+03	5.38670e-17	1.02780e-15
221	1.00000e+07	3.16228e+03	1.000e+06	4.69000e+03	1.69490e-16	4.11540e-15
222	3.16228e+07	3.16228e+03	1.000e+06	8.08000e+03	5.30830e-16	2.47240e-14
223	1.00000e+08	3.16228e+03	1.000e+06	1.43000e+04	1.66850e-15	1.56340e-13
224	3.16228e+08	3.16228e+03	1.000e+06	2.53000e+04	5.26360e-15	7.60640e-13
225	1.00000e+09	3.16228e+03	1.000e+06	4.39000e+04	1.66230e-14	3.18090e-12
226	3.16228e+09	3.16228e+03	1.000e+06	7.34000e+04	5.24560e-14	1.22080e-11
227	1.00000e+10	3.16228e+03	1.000e+06	1.15000e+05	1.65680e-13	4.39370e-11
228	3.16228e+10	3.16228e+03	1.000e+06	1.72000e+05	5.23990e-13	1.51940e-10
229	1.00000e+11	3.16228e+03	1.000e+06	1.23000e+05	1.69370e-12	4.98330e-10
230	3.16228e+11	3.16228e+03	1.000e+06	2.33000e+05	5.69380e-12	1.94690e-09
231	1.00000e+12	3.16228e+03	1.000e+06	5.34000e+05	2.04660e-11	9.47160e-09
232	1.00000e-04	3.16228e+03	1.000e+07	1.10000e-04	2.14730e-30	5.14990e-33
233	3.16228e-04	3.16228e+03	1.000e+07	3.46000e-04	7.16120e-30	5.17230e-32
234	1.00000e-03	3.16228e+03	1.000e+07	1.10000e-03	2.63660e-29	5.06170e-31
235	3.16228e-03	3.16228e+03	1.000e+07	3.46000e-03	1.20580e-28	4.84320e-30
236	1.00000e-02	3.16228e+03	1.000e+07	1.09000e-02	7.53060e-28	4.56320e-29
237	3.16228e-02	3.16228e+03	1.000e+07	3.46000e-02	6.08920e-27	4.13900e-28
238	1.00000e-01	3.16228e+03	1.000e+07	1.09000e-01	5.60410e-26	3.46430e-27
239	3.16228e-01	3.16228e+03	1.000e+07	3.42000e-01	5.36300e-25	2.78270e-26
240	1.00000e+00	3.16228e+03	1.000e+07	1.05000e+00	5.04670e-24	2.40680e-25
241	3.16228e+00	3.16228e+03	1.000e+07	3.12000e+00	4.39240e-23	2.05240e-24
242	1.00000e+01	3.16228e+03	1.000e+07	8.52000e+00	3.26650e-22	1.51370e-23
243	3.16228e+01	3.16228e+03	1.000e+07	2.08000e+01	1.94850e-21	9.32830e-23
244	1.00000e+02	3.16228e+03	1.000e+07	4.56000e+01	9.31910e-21	5.24130e-22
245	3.16228e+02	3.16228e+03	1.000e+07	9.16000e+01	3.77630e-20	3.20370e-21
246	1.00000e+03	3.16228e+03	1.000e+07	1.75000e+02	1.37810e-19	2.23010e-20
247	3.16228e+03	3.16228e+03	1.000e+07	3.22000e+02	4.73070e-19	1.57860e-19
248	1.00000e+04	3.16228e+03	1.000e+07	5.82000e+02	1.56870e-18	1.06660e-18
249	3.16228e+04	3.16228e+03	1.000e+07	1.03000e+03	5.10430e-18	6.91420e-18
250	1.00000e+05	3.16228e+03	1.000e+07	1.81000e+03	1.64420e-17	4.00710e-17
